train_number,train_name,from_station_code,departure,to_station_code,arrival,distance,duration_hours,duration_minutes,sleeper,chair_car,first_class,first_ac,second_ac,third_ac,return_train,train_type,total_seats
56386,Kottayam_ernakulam_passenger,KTYM,5:25:00,ERS,7:05:00,60,1,40,0,0,0,0,0,0,56385,PASS,402
56387,Ernakulam_kayamkulam_passenger,ERS,11:45:00,KYJ,14:55:00,115,3,10,0,0,0,0,0,0,344SR,PASS,473
56389,Ernakulam_kottayam_passenger,ERS,20:05:00,KTYM,22:00:00,60,1,55,0,0,0,0,0,0,56390,PASS,322
56390,Kottayam_ernakulam_passenger,KTYM,17:15:00,ERS,18:55:00,60,1,40,0,0,0,0,0,0,56389,PASS,356
56391,Ernakulam_kollam_passenger,ERS,18:05:00,QLN,22:35:00,156,4,30,0,0,0,0,0,0,56392,PASS,397
56392,Kollam_ernakulam_passenger,QLN,4:20:00,ERS,8:40:00,156,4,20,0,0,0,0,0,0,56391,PASS,376
56393,Kottayam_kollam_passenger,KTYM,17:45:00,QLN,20:15:00,96,2,30,0,0,0,0,0,0,56394,PASS,454
56394,Kollam_kottayam_passenger,QLN,7:55:00,KTYM,10:50:00,96,2,55,0,0,0,0,0,0,56393,PASS,406
56501,Vijayawada_hubli_passenger,BZA,7:10:00,UBL,4:30:00,693,21,20,1,0,0,0,0,0,56502,PASS,424
56502,Hubli_vijayawada_passenger,UBL,23:30:00,BZA,18:30:00,693,19,0,1,0,0,0,0,0,56501,PASS,310
56503,Yesvantapur_vijayawada_passenger,YPR,8:00:00,BZA,5:40:00,739,21,40,1,0,0,0,0,0,56504,PASS,379
56504,Vijayawada_yesvantapur_passenger,BZA,20:50:00,YPR,17:10:00,739,20,20,1,0,0,0,0,0,56503,PASS,330
56505,Bangarpet_marikuppam_passenger,BWT,13:00:00,MKM,13:35:00,16,0,35,0,0,0,0,0,0,56506,PASS,452
56506,Marikuppam_bangarapet_passenger,MKM,9:50:00,BWT,10:25:00,16,0,35,0,0,0,0,0,0,56505,PASS,307
56507,Swarna_passenger_marikuppam_bangalore,MKM,6:20:00,SBC,9:15:00,86,2,55,0,0,0,0,0,0,56508,PASS,392
56508,Bangalore_marikuppam_swarna_pass.,SBC,18:05:00,MKM,20:35:00,86,2,30,0,0,0,0,0,0,56507,PASS,321
56509,Marikuppam_bangalore_passenger,MKM,14:00:00,SBC,17:00:00,86,3,0,0,0,0,0,0,0,56508,PASS,394
56510,Bangalore_marikuppam_passenger,SBC,7:00:00,MKM,9:35:00,86,2,35,0,0,0,0,0,0,56509,PASS,493
56511,Bangarpet_marikuppam_passenger,BWT,5:30:00,MKM,6:05:00,16,0,35,0,0,0,0,0,0,56512,PASS,489
56512,Marikuppam_bangarpet_passenger,MKM,20:50:00,BWT,21:25:00,16,0,35,0,0,0,0,0,0,56511,PASS,400
56513,Salem_bangalore_passenger,SA,13:30:00,SBC,19:00:00,218,5,30,0,0,0,0,0,0,56514,PASS,451
56514,Bangalore_salem_passenger,SBC,7:15:00,SA,12:50:00,218,5,35,0,0,0,0,0,0,56513,PASS,441
56515,Bangalore_city_hubli_pass,SBC,7:50:00,UBL,20:20:00,471,12,30,0,0,0,0,0,0,56516,PASS,409
56516,Hubli_bangalore_cy_passenger,UBL,7:15:00,SBC,20:00:00,471,12,45,0,0,0,0,0,0,56515,PASS,320
56517,Chitradurga_harihar_passenger,CTA,17:45:00,HRR,20:15:00,91,2,30,0,0,0,0,0,0,56518,PASS,409
56518,Harihar_chitradurga_passenger,HRR,7:10:00,CTA,9:40:00,91,2,30,0,0,0,0,0,0,56517,PASS,376
56519,Bangalore_chitradurga_passenger,JRU,15:25:00,CTA,16:30:00,33,1,5,0,0,0,0,0,0,56520,PASS,350
56520,Chitradura_bangalore_passenger,CTA,10:40:00,JRU,11:35:00,33,0,55,0,0,0,0,0,0,56519,PASS,487
56523,Ksr_bengaluru_city_hindupur_passenger,SBC,18:40:00,HUP,21:35:00,101,2,55,0,0,0,0,0,0,56524,PASS,349
56524,Hindupur_ksr_bengaluru_city_passenger,HUP,6:30:00,SBC,9:25:00,88,2,55,0,0,0,0,0,0,56523,PASS,309
56525,Bangalore_chik_ballapur_passenger,SBC,18:00:00,CBP,19:50:00,64,1,50,0,0,0,0,0,0,56526,PASS,429
56526,Chik_ballapur_bangalore_passenger,CBP,7:55:00,SBC,9:45:00,64,1,50,0,0,0,0,0,0,56525,PASS,465
56527,Kanyakumari_nagercoil_passenger,CAPE,20:40:00,NCJ,21:00:00,15,0,20,0,0,0,0,0,0,56528,PASS,317
56528,Nagercoil_kanyakumari_passenger,NCJ,9:10:00,CAPE,9:35:00,15,0,25,0,0,0,0,0,0,56527,PASS,479
56600,Kozhikode_shoranur_passenger,CLT,5:20:00,SRR,7:35:00,86,2,15,0,0,0,0,0,0,56601,PASS,398
56601,Shoranur_kozhikode_passenger,SRR,17:45:00,CLT,20:00:00,86,2,15,0,0,0,0,0,0,56600,PASS,392
56602,Kannur_shoranur_passenger,CAN,14:50:00,SRR,20:35:00,175,5,45,0,0,0,0,0,0,,PASS,303
56603,Thrissur_kannur_passenger,TCR,5:55:00,CAN,12:20:00,208,6,25,0,0,0,0,0,0,,PASS,325
56604,Shoranur_coimbatore_passenger,SRR,8:00:00,CBE,10:45:00,101,2,45,0,0,0,0,0,0,,PASS,470
56605,Coimbatore_thrissur_passenger,CBE,16:40:00,TCR,20:45:00,134,4,5,0,0,0,0,0,0,,PASS,490
56606,Ernakulam_shoranur_passenger,ERS,7:30:00,SRR,10:55:00,107,3,25,0,0,0,0,0,0,56607,PASS,314
56607,Shoranur_ernakulam_passenger,SRR,4:50:00,ERS,8:00:00,107,3,10,0,0,0,0,0,0,56606,PASS,448
56608,Ernakulam_shoranur_passenger,ERS,17:30:00,SRR,21:15:00,107,3,45,0,0,0,0,0,0,56607,PASS,459
56609,Shoranur_ernakulam_passenger,SRR,17:00:00,ERS,20:00:00,107,3,0,0,0,0,0,0,0,56608,PASS,414
56610,Nilambur_palakkad_passenger,NIL,17:10:00,PGT,21:15:00,112,4,5,0,0,0,0,0,0,56611,PASS,422
56611,Palakkad_nilambur_passenger,PGT,5:50:00,NIL,8:45:00,112,2,55,0,0,0,0,0,0,56610,PASS,331
56612,Nilambur_shoranur_passenger,NIL,6:45:00,SRR,8:35:00,67,1,50,0,0,0,0,0,0,56613,PASS,412
56613,Shoranur_nilambur_fast_passenger,SRR,9:20:00,NIL,11:05:00,67,1,45,0,0,0,0,0,0,56612,PASS,426
56614,Nilambur_road_shoranur_passenger,NIL,9:05:00,SRR,10:55:00,67,1,50,0,0,0,0,0,0,56613,PASS,315
56615,Shoranur_nilambur_passenger,SRR,12:05:00,NIL,13:50:00,67,1,45,0,0,0,0,0,0,56614,PASS,401
56616,Nilambur_shoranur_fast_passenger,NIL,11:50:00,SRR,13:40:00,67,1,50,0,0,0,0,0,0,56617,PASS,312
56617,Shoranur_nilambur_passenger,SRR,14:40:00,NIL,16:25:00,67,1,45,0,0,0,0,0,0,56616,PASS,313
56618,Nilambur_shoranur_passenger,NIL,14:25:00,SRR,16:15:00,67,1,50,0,0,0,0,0,0,56617,PASS,416
56619,Shoranur_nilambur_passenger,SRR,17:15:00,NIL,19:05:00,67,1,50,0,0,0,0,0,0,56618,PASS,438
56620,Nilambur_road_shoranur_pass,NIL,19:30:00,SRR,21:20:00,67,1,50,0,0,0,0,0,0,56619,PASS,398
56621,Shoranur_nilambur_road_pass,SRR,19:45:00,NIL,21:30:00,67,1,45,0,0,0,0,0,0,56620,PASS,330
56640,Mangalore_verna_passenger,MAQ,6:20:00,VEN,13:20:00,454,7,0,0,0,0,0,0,0,56641,PASS,322
56641,Verna_mangalore_passenger,VEN,13:55:00,MAQ,20:55:00,454,7,0,0,0,0,0,0,0,56640,PASS,431
56642,Kabakaputtur_mangalore_passenger,KBPR,7:40:00,MAQ,9:15:00,49,1,35,0,0,0,0,0,0,56643,PASS,434
56643,Kabakaputtur_passenger,MAQ,6:00:00,KBPR,7:20:00,49,1,20,0,0,0,0,0,0,56644,PASS,444
56644,Kabakaputtur_mangalore_passenger,KBPR,19:55:00,MAQ,21:30:00,49,1,35,0,0,0,0,0,0,56643,PASS,430
56645,Kabakaputtur_passenger,MAQ,18:20:00,KBPR,19:40:00,49,1,20,0,0,0,0,0,0,56644,PASS,426
56646,Subramanya_road_mangalore_passenger,SBHR,13:25:00,MAQ,15:55:00,92,2,30,0,0,0,0,0,0,56647,PASS,469
56647,Subrahmanya_road_passenger,MAQ,10:15:00,SBHR,12:30:00,92,2,15,0,0,0,0,0,0,56646,PASS,468
56650,Kannur_coimbatore_fast_passenger,CAN,5:45:00,CBE,13:25:00,276,7,40,0,0,0,0,0,0,56651,PASS,426
56651,Coimbatore_kannur_fast_passenger,CBE,14:00:00,CAN,21:15:00,274,7,15,0,0,0,0,0,0,56650,PASS,500
56652,Kannur_kozhikkode_passenger,CAN,17:30:00,CLT,19:55:00,89,2,25,0,0,0,0,0,0,56653,PASS,418
56653,Kozhikode_kannur_passenger,CLT,7:00:00,CAN,9:25:00,89,2,25,0,0,0,0,0,0,56652,PASS,485
56654,Kozhikode_passenger,MAQ,5:25:00,CLT,11:05:00,221,5,40,0,0,0,0,0,0,,PASS,326
56655,Kannur_mangalore_passenger,CAN,7:20:00,MAQ,10:45:00,132,3,25,0,0,0,0,0,0,56656,PASS,444
56656,Kannur_passenger,MAQ,16:35:00,CAN,20:35:00,132,4,0,0,0,0,0,0,0,56655,PASS,422
56657,Calicut_kannur_passenger,CLT,14:20:00,CAN,16:40:00,89,2,20,0,0,0,0,0,0,,PASS,479
56659,Kannur_charvattur_passenger,CAN,17:20:00,CHV,18:30:00,49,1,10,0,0,0,0,0,0,,PASS,490
56661,Charvattur_mangalore_passenger,CHV,6:30:00,MAQ,8:35:00,83,2,5,0,0,0,0,0,0,,PASS,332
56700,Madurai_kollam_passenger,MDU,22:50:00,QLN,9:05:00,366,10,15,1,0,1,0,0,0,56701,PASS,444
56701,Madurai_passenger,QLN,18:10:00,MDU,5:40:00,366,11,30,1,0,1,0,0,0,56700,PASS,479
56703,Tiruchchirapali_dindigul_passenger,TPJ,18:00:00,DG,20:25:00,170,2,25,0,0,0,0,0,0,56704,PASS,406
56704,Dindigul_tiruchchirapali_passenger,DG,6:15:00,TPJ,8:30:00,170,2,15,0,0,0,0,0,0,56703,PASS,415
56705,Villupuram_madurai_passenger,VM,14:50:00,MDU,0:35:00,334,9,45,0,0,0,0,0,0,56706,PASS,338
56706,Madurai_villupuram_passenger,MDU,0:45:00,VM,12:15:00,337,11,30,0,0,0,0,0,0,56705,PASS,350
56707,Dindigul_madurai_passenger,DG,7:55:00,MDU,9:10:00,62,1,15,0,0,0,0,0,0,56708,PASS,391
56708,Madurai_dindigul_passenger,MDU,18:10:00,DG,19:40:00,62,1,30,0,0,0,0,0,0,56709,PASS,375
56709,Dindigul_madurai_passenger,DG,18:00:00,MDU,19:35:00,62,1,35,0,0,0,0,0,0,56708,PASS,379
56710,Madurai_dindigul_passenger,MDU,7:45:00,DG,9:15:00,62,1,30,0,0,0,0,0,0,56709,PASS,302
56711,Nagore_trichy_passenger,NCR,12:40:00,TPJ,17:20:00,135,4,40,0,0,0,0,0,0,56712,PASS,445
56712,Trichy_nagore_passenger,TPJ,10:05:00,NCR,14:15:00,135,4,10,0,0,0,0,0,0,56711,PASS,466
56713,Nagore_trichy_passenger,NCR,15:00:00,TPJ,19:20:00,135,4,20,0,0,0,0,0,0,56712,PASS,449
56714,Tiruchirapalli_nagore_passenger,TPJ,6:10:00,NCR,10:50:00,135,4,40,0,0,0,0,0,0,56713,PASS,372
56721,Madurai_rameswaram_passenger,MDU,0:10:00,RMM,3:45:00,161,3,35,0,0,0,0,0,0,56722,PASS,499
56722,Rameswaram_madurai_passenger,RMM,0:05:00,MDU,4:05:00,161,4,0,0,0,0,0,0,0,56721,PASS,370
56723,Madurai_rameswaram_passenger,MDU,6:15:00,RMM,10:05:00,161,3,50,0,0,0,0,0,0,56722,PASS,309
56724,Rameswaram_madurai_passenger,RMM,5:25:00,MDU,9:20:00,161,3,55,0,0,0,0,0,0,56725,PASS,401
56725,Madurai_rameswaram_passenger,MDU,18:15:00,RMM,22:35:00,161,4,20,0,0,0,0,0,0,56726,PASS,328
56726,Rameswaram_madurai_passenger,RMM,17:35:00,MDU,21:20:00,161,3,45,0,0,0,0,0,0,56725,PASS,374
56731,Madurai_sengottai_passenger,MDU,7:15:00,SCT,10:50:00,173,3,35,0,0,0,0,0,0,56732,PASS,442
56732,Sengottai_madurai_passenger,SCT,7:00:00,MDU,10:45:00,173,3,45,0,0,0,0,0,0,56733,PASS,338
56733,Madurai_sengottai_passenger,MDU,11:25:00,SCT,15:05:00,173,3,40,0,0,0,0,0,0,56732,PASS,366
56734,Sengottai_madurai_passenger,SCT,12:00:00,MDU,15:50:00,173,3,50,0,0,0,0,0,0,56735,PASS,431
56735,Madurai_sengottai_passenger,MDU,17:20:00,SCT,21:05:00,173,3,45,0,0,0,0,0,0,56734,PASS,340
56736,Sengottail_madurai_passenger,SCT,15:50:00,MDU,19:30:00,173,3,40,0,0,0,0,0,0,56735,PASS,322
56761,Tirunelveli_tiruchendur_passenger,TEN,7:00:00,TCN,8:50:00,61,1,50,0,0,0,0,0,0,56762,PASS,367
56762,Tiruchendur_tirunelveli_passenger,TCN,7:20:00,TEN,9:05:00,61,1,45,0,0,0,0,0,0,56761,PASS,494
56763,Tirunelveli_tiruchendur_passenger,TEN,9:35:00,TCN,11:20:00,61,1,45,0,0,0,0,0,0,56764,PASS,399
56764,Tiruchendur_tirunelveli_passenger,TCN,16:15:00,TEN,17:45:00,61,1,30,0,0,0,0,0,0,56763,PASS,390
56765,Tirunelveli_tiruchendur_passenger,TEN,18:15:00,TCN,20:10:00,61,1,55,0,0,0,0,0,0,56764,PASS,376
56766,Tiruchendur_tirunelveli_passenger,TCN,18:00:00,TEN,19:45:00,61,1,45,0,0,0,0,0,0,56765,PASS,390
56767,Tuticorin_tiruchendur_passenger,TN,8:45:00,TCN,13:10:00,121,4,25,0,0,0,0,0,0,56768,PASS,485
56768,Tiruchendur_tuticorin_passenger,TCN,14:20:00,TN,18:45:00,121,4,25,0,0,0,0,0,0,56767,PASS,389
56805,Cuddalore_port_tiruchchirapalli_passenger,CUPJ,6:00:00,TPJ,10:50:00,180,4,50,0,0,0,0,0,0,56806,PASS,486
56806,Tiruchchirapalli_cuddalore_port_passenger,TPJ,15:05:00,CUPJ,20:30:00,180,5,25,0,0,0,0,0,0,56805,PASS,313
56807,Vriddhachalam_tiruchchirapalli_passenger,VRI,5:30:00,TPJ,9:00:00,123,3,30,0,0,0,0,0,0,56808,PASS,494
56808,Tiruchchirapalli_villupuram_passenger,TPJ,18:15:00,VRI,22:00:00,123,3,45,0,0,0,0,0,0,56807,PASS,407
56811,Mayiladuturai_tiruchchirapalli_passenger,MV,5:40:00,TPJ,9:10:00,120,3,30,0,0,0,0,0,0,56812,PASS,358
56812,Tiruchchirapalli_mayiladuturai_passenger,TPJ,18:05:00,MV,21:25:00,120,3,20,0,0,0,0,0,0,56811,PASS,312
56821,Mayiladuturai_dindigul_passenger,MV,11:00:00,DG,22:20:00,437,11,20,0,0,0,0,0,0,56822,PASS,418
56822,Dindigul_mayiladuturai_passenger,DG,11:15:00,MV,16:45:00,214,5,30,0,0,0,0,0,0,56821,PASS,416
56823,Mayiladuturai_tiruchchirapalli_passenger,MV,18:00:00,TPJ,21:05:00,120,3,5,0,0,0,0,0,0,56824,PASS,488
56824,Tiruchchirapalli_mayiladuturai_passenger,TPJ,7:10:00,MV,10:45:00,120,3,35,0,0,0,0,0,0,56823,PASS,457
56825,Erode_tirunelveli_passenger,ED,13:00:00,TEN,21:50:00,358,8,50,0,0,0,0,0,0,56826,PASS,434
56826,Tirnunelveli_erode_passenger,TEN,5:25:00,ED,14:15:00,358,8,50,0,0,0,0,0,0,56825,PASS,374
56827,Tuticorin_tirunelveli_passenger,TN,17:50:00,TEN,20:30:00,60,2,40,0,0,0,0,0,0,56828,PASS,420
56828,Tirunelveli_tuticorin_passenger,TEN,7:15:00,TN,9:25:00,60,2,10,0,0,0,0,0,0,56827,PASS,415
56829,Tiruchchirapalli_rameswaram_passenger,TPJ,6:15:00,RMM,12:45:00,266,6,30,0,0,0,0,0,0,56830,PASS,497
56830,Rameswaram_trichy_passenger,RMM,14:10:00,TPJ,21:00:00,266,6,50,0,0,0,0,0,0,56829,PASS,343
56833,Cuddalore_vriddhachalam_passenger,CUPJ,20:50:00,VRI,22:05:00,57,1,15,0,0,0,0,0,0,56834,PASS,393
56834,Vriddhachalam_cuddalore_passenger,VRI,4:30:00,CUPJ,5:40:00,57,1,10,0,0,0,0,0,0,56833,PASS,369
56835,Vriddhachalam_salem_passenger,VRI,6:00:00,SA,9:20:00,145,3,20,0,0,0,0,0,0,56836,PASS,467
56836,Salem_vriddhachalam_passenger,SA,18:30:00,VRI,22:05:00,145,3,35,0,0,0,0,0,0,56835,PASS,366
56837,Vriddhachalam_salem_passenger,VRI,13:15:00,SA,17:00:00,145,3,45,0,0,0,0,0,0,56836,PASS,300
56838,Salem_vriddhachalam_passenger,SA,9:40:00,VRI,12:55:00,145,3,15,0,0,0,0,0,0,56837,PASS,496
56839,Jolarpettai_erode_passenger,JTJ,15:20:00,ED,19:35:00,182,4,15,0,0,0,0,0,0,56840,PASS,317
56840,Erode_jolarpettai_passenger,ED,6:20:00,JTJ,11:25:00,182,5,5,0,0,0,0,0,0,56839,PASS,482
56841,Tiruchchirapalli_erode_passenger,TPJ,6:45:00,ED,11:00:00,141,4,15,0,0,0,0,0,0,56842,PASS,324
56842,Erode_tiruchchirapalli_passenger,ED,16:30:00,TPJ,20:15:00,141,3,45,0,0,0,0,0,0,56841,PASS,311
56843,Tiruchchirapalli_erode_passenger,TPJ,16:00:00,ED,20:00:00,141,4,0,0,0,0,0,0,0,56844,PASS,419
56844,Erode_tiruchchirapalli_passenger,ED,7:50:00,TPJ,11:40:00,141,3,50,0,0,0,0,0,0,56843,PASS,464
56845,Jolarpettai_erode_passenger,JTJ,5:40:00,ED,10:00:00,182,4,20,0,0,0,0,0,0,56846,PASS,445
56846,Erode_jolarpettai_passenger,ED,16:20:00,JTJ,21:15:00,182,4,55,0,0,0,0,0,0,56845,PASS,415
56847,Trichy_palakkad_town_passenger,TPJ,13:00:00,PGTN,20:40:00,301,7,40,0,0,0,0,0,0,56848,PASS,337
56848,Palghat_town_tiruchchirapalli_passenger,PGTN,6:30:00,TPJ,13:45:00,301,7,15,0,0,0,0,0,0,56847,PASS,414
56851,Nagore_trichy_passenger,NCR,6:35:00,TPJ,11:30:00,135,4,55,0,0,0,0,0,0,56852,PASS,456
56852,Trichy_nagore_passenger,TPJ,16:30:00,NCR,20:55:00,135,4,25,0,0,0,0,0,0,56851,PASS,437
56859,Tambaram_villupuram_passenger,TBM,18:05:00,VM,21:05:00,133,3,0,0,0,0,0,0,0,56860,PASS,476
56860,Villupuram_tambaram_passenger,VM,5:00:00,TBM,8:00:00,133,3,0,0,0,0,0,0,0,56859,PASS,494
56861,Villupuram_puducherry_passenger,VM,6:35:00,PDY,7:25:00,38,0,50,0,0,0,0,0,0,56862,PASS,456
56862,Puducherry_villupuram_passenger,PDY,8:05:00,VM,8:50:00,38,0,45,0,0,0,0,0,0,56861,PASS,312
56863,Villupuram_puducherry_passenger,VM,14:45:00,PDY,15:35:00,38,0,50,0,0,0,0,0,0,56864,PASS,388
56864,Puducherry_villupuram_passenger,PDY,16:00:00,VM,16:50:00,38,0,50,0,0,0,0,0,0,56863,PASS,453
56865,Puducherry_villupuram_passenger,VM,17:40:00,PDY,18:25:00,38,0,45,0,0,0,0,0,0,56864,PASS,406
56866,Puducherry_villupuram_passenger,PDY,19:35:00,VM,20:25:00,38,0,50,0,0,0,0,0,0,56865,PASS,492
56873,Villupuram_mayiladuthurai_passenger,VM,5:30:00,MV,9:10:00,123,3,40,0,0,0,0,0,0,56874,PASS,371
56874,Mayiladuthurai_villupuram_passenger,MV,5:40:00,VM,9:20:00,123,3,40,0,0,0,0,0,0,56873,PASS,420
56877,Villupuram_mayiladuthurai_passenger,VM,17:45:00,MV,21:10:00,123,3,25,0,0,0,0,0,0,56878,PASS,391
56878,Mayiladuthurai_villupuram_passenger,MV,17:30:00,VM,21:20:00,123,3,50,0,0,0,0,0,0,56877,PASS,442
56889,Tiruvarur_tiruturaipudi_passenger,TVR,20:00:00,TTP,21:00:00,26,1,0,0,0,0,0,0,0,56890,PASS,333
56890,Tiruturaipdi_tiruvarur_passenger,TTP,7:10:00,TVR,8:05:00,26,0,55,0,0,0,0,0,0,56889,PASS,360
56891,Thiruvarur_karaikkudi_passenger,TVR,8:10:00,KKDI,13:00:00,149,4,50,0,0,0,0,0,0,56892,PASS,332
56892,Karaikkudi_thiruvarur_passenger,KKDI,14:00:00,TVR,18:45:00,149,4,45,0,0,0,0,0,0,56891,PASS,489
56893,Thiruvarur_karaikkudi_passenger,TVR,18:05:00,KKDI,22:45:00,149,4,40,0,0,0,0,0,0,56894,PASS,345
56894,Karaikkudi_thiruvarur_passenger,KKDI,5:40:00,TVR,10:15:00,149,4,35,0,0,0,0,0,0,56893,PASS,314
56902,Dharwar_hubil_passenger,DWR,8:40:00,UBL,9:30:00,21,0,50,0,0,0,0,0,0,,PASS,411
56903,Solapur_dharwar_passenger,SUR,23:40:00,DWR,9:05:00,378,9,25,1,0,0,0,0,0,56904,PASS,380
56904,Dharwar_solapur_passenger,DWR,17:40:00,SUR,3:30:00,378,9,50,1,0,0,0,0,0,56903,PASS,334
56905,Solapur_hubli_passenger,SUR,4:45:00,UBL,14:00:00,359,9,15,0,0,0,0,0,0,56906,PASS,470
56906,Hubli_solapur_passenger,UBL,13:10:00,SUR,22:40:00,359,9,30,0,0,0,0,0,0,56905,PASS,338
56907,Hubli_dharwar_passenger,UBL,18:25:00,DWR,19:10:00,21,0,45,0,0,0,0,0,0,,PASS,439
56909,Bangalore_hospet_passenger,SBC,22:15:00,UBL,10:45:00,469,12,30,1,0,0,0,0,0,,PASS,360
56910,Bangalore_passenger,HPT,13:30:00,SBC,5:15:00,529,15,45,1,0,0,0,0,0,56909-Slip,PASS,313
56911,Bangalore_hubli_passenger,JRU,5:30:00,UBL,10:45:00,189,5,15,0,0,0,0,0,0,,PASS,470
56912,Hubli_bangalore_passenger,UBL,17:20:00,SBC,5:15:00,469,11,55,1,0,0,0,0,0,56913,PASS,427
56913,Bangalore_hubli_fast_passenger,SBC,6:30:00,UBL,17:45:00,471,11,15,0,0,0,0,0,0,56914,PASS,365
56914,Hubli_bangalore_passenger,UBL,9:45:00,SBC,21:10:00,471,11,25,0,0,0,0,0,0,56913,PASS,489
56915,Hubli_passenger_slip,JRU,3:30:00,UBL,8:50:00,189,5,20,1,0,0,0,0,0,56916,PASS,445
56916,Hubli_chikjajur_passenger,UBL,18:50:00,JRU,23:25:00,189,4,35,0,0,0,0,0,0,56915,PASS,373
56917,Bangalore_shimoga_slip,RRB,11:30:00,SMET,13:15:00,63,1,45,0,0,0,0,0,0,56918,PASS,446
56918,Shimoga_bangalore_passenger,SMET,13:50:00,SBC,21:10:00,274,7,20,0,0,0,0,0,0,56917,PASS,404
56961,Kulem_vasco_dagama_passenger,QLM,6:30:00,VSG,8:20:00,55,1,50,0,0,0,0,0,0,56962,PASS,351
56962,Vasco_dagama_kulem_passenger,VSG,7:35:00,QLM,9:10:00,55,1,35,0,0,0,0,0,0,56961,PASS,371
56963,Kulem_vasco_da_gama_passenger,QLM,12:20:00,VSG,14:00:00,55,1,40,0,0,0,0,0,0,56962,PASS,460
56964,Vasco_da_gama_kulem_passenger,VSG,13:10:00,QLM,15:00:00,55,1,50,0,0,0,0,0,0,56965,PASS,456
56965,Kulem_vasco_da_gama_passenger,QLM,17:15:00,VSG,19:00:00,55,1,45,0,0,0,0,0,0,56966,PASS,361
56966,Vasco_da_gama_kulem_passenger,VSG,17:30:00,QLM,19:10:00,55,1,40,0,0,0,0,0,0,56965,PASS,463
57121,Kazipet_balharshah_passenger,KZJ,5:00:00,BPQ,10:30:00,235,5,30,0,0,0,0,0,0,,PASS,448
57122,Sirpur_town_kazipet_passenger,SRUR,15:15:00,KZJ,20:05:00,183,4,50,0,0,0,0,0,0,,PASS,426
57123,Bhadrachalam_sirpur_kagaznagar_passenger,BDCR,5:45:00,SRUR,14:45:00,330,9,0,0,0,0,0,0,0,,PASS,363
57124,Balharshah_bhadrachalam_passenger,BPQ,11:00:00,BDCR,21:15:00,382,10,15,0,0,0,0,0,0,,PASS,312
57129,Bijapur_bolarum_passenger,BJP,18:20:00,BMO,8:45:00,456,14,25,1,0,0,0,0,0,,PASS,490
57130,Hyderabad_bijapur_passenger,HYB,19:50:00,BJP,10:40:00,444,14,50,1,0,0,0,0,0,,PASS,339
57131,Bolarum_hyderabad_passenger,BMO,9:05:00,HYB,10:15:00,21,1,10,0,0,0,0,0,0,,PASS,379
57133,Bijapur_raichur_passenger,BJP,11:25:00,RC,21:25:00,367,10,0,0,0,0,0,0,0,57134,PASS,303
57134,Raichur_bijapur_passenger,RC,7:00:00,BJP,16:30:00,367,9,30,0,0,0,0,0,0,57133,PASS,469
57135,Nagpur_kazipet_passenger,NGP,20:00:00,KZJ,9:50:00,443,13,50,0,0,0,0,0,0,57136,PASS,364
57136,Kazipet_nagpur_passenger,KZJ,21:15:00,NGP,11:35:00,443,14,20,0,0,0,0,0,0,57135,PASS,324
57139,Dornakal_manuguru_passenger,DKJ,3:00:00,MUGR,7:05:00,107,4,5,0,0,0,0,0,0,,PASS,350
57140,Link_secunderabad_express,MUGR,20:30:00,SC,4:45:00,331,8,15,1,0,0,0,1,1,,PASS,439
57145,Dornakal_bhadrachalam_passenger,DKJ,8:00:00,BDCR,9:40:00,54,1,40,0,0,0,0,0,0,57146,PASS,490
57146,Bhadrachalam_dornakal_passenger,BDCR,17:00:00,DKJ,18:40:00,54,1,40,0,0,0,0,0,0,57145,PASS,305
57155,Gulbarga_hyderabad_passenger,WADI,4:15:00,HYB,9:00:00,186,4,45,0,0,0,0,0,0,57156,PASS,374
57156,Hyderabad_gulbarga_passenger,HYB,16:30:00,GR,23:10:00,223,6,40,0,0,0,0,0,0,57155,PASS,404
57200,Rajahmundry_vijayawada_passenger,RJY,17:15:00,BZA,22:15:00,149,5,0,0,0,0,0,0,0,57201,PASS,305
57201,Vijayawada_rajahmundry_passenger,BZA,4:30:00,RJY,9:00:00,149,4,30,0,0,0,0,0,0,57200,PASS,310
57202,Tenali_repalle_passenger,TEL,0:15:00,RAL,1:15:00,34,1,0,0,0,0,0,0,0,57203,PASS,439
57203,Repalle_tenali_passenger,RAL,3:00:00,TEL,4:00:00,34,1,0,0,0,0,0,0,0,57202,PASS,478
57207,Tenali_markapur_road_passenger,TEL,5:10:00,MRK,9:35:00,170,4,25,0,0,0,0,0,0,,PASS,412
57208,Markapur_road_guntur_passenger,MRK,9:50:00,GNT,13:30:00,144,3,40,0,0,0,0,0,0,,PASS,469
57209,Tenali_guntur_passenger,TEL,15:15:00,GNT,16:15:00,26,1,0,0,0,0,0,0,0,57210,PASS,337
57210,Guntur_tenali_passenger,GNT,14:00:00,TEL,14:45:00,26,0,45,0,0,0,0,0,0,57209,PASS,318
57216,Guntur_tenali_passenger,GNT,21:00:00,TEL,21:45:00,26,0,45,0,0,0,0,0,0,,PASS,428
57217,Guntur_macherla_passenger,GNT,8:00:00,MCLA,11:45:00,130,3,45,0,0,0,0,0,0,,PASS,333
57218,Macherla_bhimavaram_passenger,MCLA,5:30:00,BVRM,14:40:00,268,9,10,0,0,0,0,0,0,,PASS,499
